"Ref INS","INE","Municipi","Comarca","Instal·lació","Ubicació UTMX","Ubicació UTMY","Latitud","Longitud","Tipus propietat","Tipus gestió","Titularitat","URL CEEC","CAM","ATL","PAL","PCO","POL","PAV","TEN","PAD","SAL","ESQ","FRO","PET","CON","HIP","GOL","CIR","ROC","SIN","URB","NAT","BIC","ITI","VES","GRA","MAG","SER","AER","POR","REF","COM","Georeferència"
"0815930009","081593","Parets del Vallès","Vallès Oriental","GYM ROBERT","435397","4601361","41,5613135","2,225237944","Privat esportiu","Privat esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/22415","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","POINT (2.225237944 41.5613135)"
"0801930476","080193","Barcelona","Barcelonès","COMUNITAT DE L'AV. DE PEDRALBES, 32","426339","4582454","41,39024587","2,118929235","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.118929235 41.39024587)"
"0818100027","081810","Roca del Vallès, la","Vallès Oriental","ZONA ESPORTIVA PL. DE LES PLANES","445535","4605168","41,59635707","2,346465657","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/22666","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","POINT (2.346465657 41.59635707)"
"2512660007","251266","Llavorsí","Pallars Sobirà","HÍPICA LLAVORSÍ","353460","4706340","42,49555219","1,216692206","Privat esportiu","Associació o club esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/27708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","1","POINT (1.216692206 42.49555219)"
"0826650066","082665","Cerdanyola del Vallès","Vallès Occidental","TENNIS TAULA PG. DEL PONT","428642","4593758","41,49226345","2,145137655","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/29415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","POINT (2.145137655 41.49226345)"
"4303790096","430379","Calafell","Baix Penedès","COMUNITAT DE LA RBLA. NOVA, 1","379825","4560989","41,19135053","1,566939955","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.566939955 41.19135053)"
"0830730031","083073","Vilanova i la Geltrú","Garraf","PLATJA D'ADARRÓ","392460","4563117","41,21229068","1,717197023","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/17984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","POINT (1.717197023 41.21229068)"
"0804840005","080484","Carme","Anoia","ÀREA D'ACTIVITAT FÍSICA PLAÇA DE L'ESGLÉSIA","384946","4598659","41,53131511","1,620844938","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/17528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","POINT (1.620844938 41.53131511)"
"0801930805","080193","Barcelona","Barcelonès","ESCOLA SANT JOSEP ORIOL","432042","4589373","41,45306507","2,186359327","Altres privats","Centre d'ensenyament privat concertat","Privada educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21822","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","POINT (2.186359327 41.45306507)"
"2503490019","250349","Artesa de Segre","Noguera","COMUNNITAT DEL C. AUSIAS MARCH, 2","337775","4639619","41,89186425","1,044526886","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.044526886 41.89186425)"
"0801931394","080193","Barcelona","Barcelonès","CARRIL BICI C. VILAMARÍ","428562","4581513","41,38197114","2,145626964","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/19403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","POINT (2.145626964 41.38197114)"
"1711810016","171181","Palamós","Baix Empordà","PISTA POLIESPORTIVA PL. MOSSÈN GUMERSIND","510901","4634002","41,85785007","3,13133467","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/23753","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (3.13133467 41.85785007)"
"2505570003","250557","Biosca","Segarra","LES COTS DE LLOBEROLA (LA TORRE, LA PALLERA, LA PA","364222","4639652","41,89714695","1,363175752","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.363175752 41.89714695)"
"0821140014","082114","Sant Feliu de Llobregat","Baix Llobregat","PISTES DE PETANCA MUNICIPALS","420645","4581436","41,38053575","2,050964387","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/17367","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.050964387 41.38053575)"
"0801550083","080155","Badalona","Barcelonès","ESCOLA JOSEP CARNER","435221","4588099","41,44185342","2,224553752","Ajuntament","Centre ensenyament infantil i primaria (CEIP)","Pública educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/26127","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","POINT (2.224553752 41.44185342)"
"0801930682","080193","Barcelona","Barcelonès","HOTEL H10 MARINA BARCELONA","432492","4582687","41,3928844","2,192492929","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","POINT (2.192492929 41.3928844)"
"0804620029","080462","Cardedeu","Vallès Oriental","CARRIL BICI PL. AMADEU BORRÀS","446635","4610064","41,64052817","2,359227575","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/22712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","POINT (2.359227575 41.64052817)"
"0801931775","080193","Barcelona","Barcelonès","HOTEL ONIX FIRA","428904","4580958","41,37700274","2,149781837","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.149781837 41.37700274)"
"0830150088","083015","Viladecans","Baix Llobregat","GENÉ KARTING","418440","4573661","41,31029057","2,025642127","Altres privats","Privat esportiu","Privada esportiva","No publicada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","POINT (2.025642127 41.31029057)"
"0816350094","081635","Pineda de Mar","Maresme","CISTELLA DE BÀSQUET PL.DE LES CREUS","473315","4608250","41,62552866","2,679657446","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/27309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","POINT (2.679657446 41.62552866)"
"0802290046","080229","Berga","Berguedà","ELIT BERGUEDA","404465","4661193","42,09701035","1,844692805","Privat esportiu","Privat esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/38614","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","POINT (1.844692805 42.09701035)"
"4300560009","430056","Alcover","Alt Camp","PISCINA MUNICIPAL D'ALCOVER","346307","4569409","41,26149246","1,165301372","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21325","0","0","0","2","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","POINT (1.165301372 41.26149246)"
"0812340009","081234","Molins de Rei","Baix Llobregat","ZONA ESPORTIVA MUNICIPAL RICARD GINEBREDA","418013","4584237","41,40549851","2,019112505","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/34029","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3","1","0","0","0","0","POINT (2.019112505 41.40549851)"
